Period,eFG%,TO%,OREB%,DREB%,FTF,VPS,FGM,FGA,FG%,eFG%,2FGM,2FGA,2FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,PF,PA,PPP,PPG,+/-,MINS,TP,PoT,SCP,PiP,OREB,OREB%,DREB,DREB%,REB,AST,TO,A/TO,TO%,SLOB,SLOB%,PPSLOB,BLOB,BLOB%,PPBLOB,DEFL,STL,BLK,FOUL,CHG
Rochester,52.00%,14.30%,34.50%,75.00%,0.37,0.99,25,51,49.00%,52.00%,22,38,57.90%,3,13,23.10%,10,19,52.60%,63,54,1.05,63,+ 9.0,34,11,11,6,40,10,34.50%,15,75.00%,25,5,10,0.5,14.30%,7,28.60%,0.71,11,36.40%,0.64,4,10,0,19,0
