Period,eFG%,TO%,OREB%,DREB%,FTF,VPS,FGM,FGA,FG%,eFG%,2FGM,2FGA,2FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,PF,PA,PPP,PPG,+/-,MINS,TP,PoT,SCP,PiP,OREB,OREB%,DREB,DREB%,REB,AST,TO,A/TO,TO%,SLOB,SLOB%,PPSLOB,BLOB,BLOB%,PPBLOB,DEFL,STL,BLK,FOUL,CHG
Overall,46.30%,19.50%,32.30%,58.30%,0.15,0.77,23,54,42.60%,46.30%,19,42,45.20%,4,12,33.30%,3,8,37.50%,53,60,0.86,53,-7,34,11,14,10,34,10,32.30%,14,58.30%,24,7,14,0.5,19.50%,1,0.00%,0,6,83.30%,1.5,5,4,2,19,0
