Period,eFG%,TO%,OREB%,DREB%,FTF,VPS,FGM,FGA,FG%,eFG%,2FGM,2FGA,2FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,PF,PA,PPP,PPG,+/-,MINS,TP,PoT,SCP,PiP,OREB,OREB%,DREB,DREB%,REB,AST,TO,A/TO,TO%,SLOB,SLOB%,PPSLOB,BLOB,BLOB%,PPBLOB,DEFL,STL,BLK,FOUL,CHG
Overall,47.20%,20.90%,36.70%,73.30%,0.41,1.02,23,54,42.60%,47.20%,18,37,48.60%,5,17,29.40%,11,22,50.00%,62,60,0.88,62,+ 2.0,34,11,11,9,32,11,36.70%,22,73.30%,33,9,17,0.53,20.90%,5,20.00%,0.4,10,20.00%,0.3,13,7,2,13,2
