Period,eFG%,TO%,OREB%,DREB%,FTF,VPS,FGM,FGA,FG%,eFG%,2FGM,2FGA,2FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,PF,PA,PPP,PPG,+/-,MINS,TP,PoT,SCP,PiP,OREB,OREB%,DREB,DREB%,REB,AST,TO,A/TO,TO%,SLOB,SLOB%,PPSLOB,BLOB,BLOB%,PPBLOB,DEFL,STL,BLK,FOUL,CHG
Summit,53.00%,46.80%,36.40%,57.50%,0.36,0.61,15,33,45.50%,53.00%,10,24,41.70%,5,9,55.60%,1,12,8.30%,36,78,0.56,36,-42,32,5,4,4,20,8,36.40%,23,57.50%,31,6,34,0.18,46.80%,4,25.00%,0.5,6,0.00%,0,6,4,1,16,0
